username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;imagelinks
PoisonusBitch;2014-05-19 06:19;0;0;"My little nephew is so cute♡ #BadSelfie pic.twitter.com/uInbXy5Gxb";;;#BadSelfie;"468191647977574401";https://twitter.com/PoisonusBitch/status/468191647977574401;https://pbs.twimg.com/media/Bn9Z0nLIQAERkTG.jpg 
evans_phoebe;2014-05-19 05:50;2;7;"Congrats Tim for finally going to every state #Montana #50 #badselfie #lolol pic.twitter.com/rzGgTvcMRo";;;#Montana #50 #badselfie #lolol;"468184410408640513";https://twitter.com/evans_phoebe/status/468184410408640513;https://pbs.twimg.com/media/Bn9TPWdIQAAuRrm.jpg 
OstentatiousAlt;2014-05-18 00:14;0;0;"/. #BadSelfie pic.twitter.com/ZDutkoqCDR";;;#BadSelfie;"467737425520115713";https://twitter.com/OstentatiousAlt/status/467737425520115713;https://pbs.twimg.com/media/Bn28tT4IUAEtxqU.jpg 
runbeckrun;2014-05-17 12:47;0;7;"I'm up and I'm in my #parkrun #50club tee #badselfie ( @Shanti_Kae ) pic.twitter.com/DRtP4k7MBW";;@Shanti_Kae;#parkrun #50club #badselfie;"467564642714533888";https://twitter.com/runbeckrun/status/467564642714533888;https://pbs.twimg.com/media/Bn0fkF3IQAAoEF3.jpg 
johneglass;2014-05-17 06:09;0;0;"#Badselfie pic.twitter.com/VoCiENT9PX";;;#Badselfie;"467464396550463488";https://twitter.com/johneglass/status/467464396550463488;https://pbs.twimg.com/media/BnzEY_0CAAAeq3g.jpg 
cainamocosplay;2014-05-17 00:51;0;0;"I went cyberpunk.... Never again or maybe.... #badselfie pic.twitter.com/XJp5gIHw0n";;;#badselfie;"467384258236284928";https://twitter.com/cainamocosplay/status/467384258236284928;https://pbs.twimg.com/media/Bnx7gSQIcAAwdID.jpg https://pbs.twimg.com/media/Bnx7gTtIIAEIF4Q.jpg https://pbs.twimg.com/media/Bnx7gPQIcAAioTk.jpg 
MrDBioCHS;2014-05-16 23:02;2;7;"This is definitely not the student of the day . . . @make_it_nasTAY #badselfie pic.twitter.com/jEfwCeZsnt";;@make_it_nasTAY;#badselfie;"467357050457325568";https://twitter.com/MrDBioCHS/status/467357050457325568;https://pbs.twimg.com/media/Bnxiws0IEAA5DmX.jpg 
Hi_ImKennedy;2014-05-16 04:45;0;0;"$700 phone with a bad front camera. #badselfie pic.twitter.com/XOD4rZ1lwV";;;#badselfie;"467080865307430912";https://twitter.com/Hi_ImKennedy/status/467080865307430912;https://pbs.twimg.com/media/BntnkkGIcAAP8D4.jpg 
tristafrancis;2014-05-16 04:13;0;3;"Mommy & Darb post race chat in bed #badselfie #sorrynotsorry pic.twitter.com/AJz1UWLsh1";;;#badselfie #sorrynotsorry;"467072849505947648";https://twitter.com/tristafrancis/status/467072849505947648;https://pbs.twimg.com/media/BntgR_fIgAAUInX.jpg 
meganstark12;2014-05-15 10:47;0;6;"John greeeeeeen @realjohngreen #badselfie pic.twitter.com/eHU0WeLTDb";;@realjohngreen;#badselfie;"466809559437160449";https://twitter.com/meganstark12/status/466809559437160449;https://pbs.twimg.com/media/Bnpw0fhCAAAcI5i.jpg 
ItsStylistJ;2014-05-15 04:37;0;2;"“ @MaggieMayhem4 : @ItsJess44 @ingalls22 hahahahahahahaha!! Pic me laughin my arse off!! #BADselfie ! pic.twitter.com/6C9OKHvEsf ” love this!!!";;@MaggieMayhem4 @ItsJess44 @ingalls22;#BADselfie;"466716503740395520";https://twitter.com/ItsStylistJ/status/466716503740395520;https://pbs.twimg.com/media/Bnob1wsIUAMxy3l.jpg 
yulissa_cabrale;2014-05-14 23:20;0;0;"Cause I'm his favorite student #badselfie pic.twitter.com/RzDEhj7oHs";;;#badselfie;"466636589955702784";https://twitter.com/yulissa_cabrale/status/466636589955702784;https://pbs.twimg.com/media/BnnTgYZCUAAaBh1.jpg 
0521laven;2014-05-14 00:45;0;1;"#badselfie pic.twitter.com/7nvwyt2lgc";Bosnia and Herzegovina;;#badselfie;"466295657079517184";https://twitter.com/0521laven/status/466295657079517184;https://pbs.twimg.com/media/Bnidbe6IcAAkDTp.jpg 
HomespunLiving;2014-05-13 19:40;0;0;"#MeMadeMay #NewSkirt #BadSelfie pic.twitter.com/KgOJvZucqQ";;;#MeMadeMay #NewSkirt #BadSelfie;"466218944991596544";https://twitter.com/HomespunLiving/status/466218944991596544;https://pbs.twimg.com/media/BnhXqJdIMAEOj6p.jpg 
sowr0ngitssteph;2014-05-13 17:11;0;0;"First driving lesson today and I'm nervous #ootd #badselfie pic.twitter.com/RGuejbr9VG";;;#ootd #badselfie;"466181315134754816";https://twitter.com/sowr0ngitssteph/status/466181315134754816;https://pbs.twimg.com/media/Bng1b6GIUAEhqaN.jpg 
cainamocosplay;2014-05-13 02:20;0;0;"And another #badselfie pic.twitter.com/cG6F2NRhfm";;;#badselfie;"465957107062546433";https://twitter.com/cainamocosplay/status/465957107062546433;https://pbs.twimg.com/media/BndphIECIAACis3.jpg 
cainamocosplay;2014-05-13 02:19;0;0;"#badselfie thank you @HazardMayers pic.twitter.com/kplStGORR8";;@HazardMayers;#badselfie;"465956874278686720";https://twitter.com/cainamocosplay/status/465956874278686720;https://pbs.twimg.com/media/BndpTgfIMAI_w7v.jpg https://pbs.twimg.com/media/BndpTfpIQAE_SeA.jpg 
VideoDivertid0s;2014-05-12 12:48;0;0;"Vaya #selfie #chiste #humor #humografico #badselfie #momselfie #failselfie #epicfail #fail #chiste #videodiver ... pic.twitter.com/9oINPz8Tt4";;;#selfie #chiste #humor #humografico #badselfie #momselfie #failselfie #epicfail #fail #chiste #videodiver;"465752930659086336";https://twitter.com/VideoDivertid0s/status/465752930659086336;https://pbs.twimg.com/media/Bnav0ppIYAA9UMn.jpg 
HayleyWhite24;2014-05-11 14:28;1;0;"Great night @TigerLondon for Harri girls birthdaaay! #BadSelfie #ButGoodNight pic.twitter.com/oUBzi8I7k5";;@TigerLondon;#BadSelfie #ButGoodNight;"465415525796163584";https://twitter.com/HayleyWhite24/status/465415525796163584;https://pbs.twimg.com/media/BnV88_mIcAEySr8.jpg 
Lieslcurly;2014-05-11 13:32;0;0;"@Walldsy my photography has improved. I got my hand in focus this time instead of background. #badselfie pic.twitter.com/hcnamtdPpM";New Zealand;@Walldsy;#badselfie;"465401462357372928";https://twitter.com/Lieslcurly/status/465401462357372928;https://pbs.twimg.com/media/BnVwKVECUAEnnfl.jpg 
a_arnie;2014-05-08 18:25;0;2;"#ibiza #amazing #stunning #badselfie pic.twitter.com/iy1CHpMI72";;;#ibiza #amazing #stunning #badselfie;"464388001544826880";https://twitter.com/a_arnie/status/464388001544826880;https://pbs.twimg.com/media/BnHWasnIMAA_dBe.jpg https://pbs.twimg.com/media/BnHWa_LIYAAipLM.jpg https://pbs.twimg.com/media/BnHWbOlIcAAUKwV.jpg https://pbs.twimg.com/media/BnHWbElIAAAgrMV.jpg 
EllaBellaTrix;2014-05-08 01:56;0;2;"What @__PlainJane__ and I get up to. #eyebrowmakeover #badselfie #duckface pic.twitter.com/KL5SpJaDeq";;@__PlainJane__;#eyebrowmakeover #badselfie #duckface;"464139331180183552";https://twitter.com/EllaBellaTrix/status/464139331180183552;https://pbs.twimg.com/media/BnD0Qy9IcAAZsKv.jpg 
cainamocosplay;2014-05-07 21:09;0;0;"Insanity day 3 and my cancer research shirt came through!!! #fitnessmotivation #workoutselfie #insanity #badselfie pic.twitter.com/j62IQQYF9I";;;#fitnessmotivation #workoutselfie #insanity #badselfie;"464067113322151937";https://twitter.com/cainamocosplay/status/464067113322151937;https://pbs.twimg.com/media/BnCylCpIcAAfdeY.jpg 
ryan_a_bradley;2014-05-07 20:52;1;1;"Look who I found on Queen st. @CharlottetownPE . #badselfie pic.twitter.com/8W0W21tCFP";;@CharlottetownPE;#badselfie;"464062683977756672";https://twitter.com/ryan_a_bradley/status/464062683977756672;https://pbs.twimg.com/media/BnCujJ3IcAABVbR.jpg 
svet_alice;2014-05-07 02:48;0;0;"#badselfie http:// ift.tt/Rp8Dnr pic.twitter.com/gcEWeOsWFB";;;#badselfie;"463789951989993472";https://twitter.com/svet_alice/status/463789951989993472;https://pbs.twimg.com/media/Bm-2gQXCEAAPKu3.jpg 
writeonerin;2014-05-06 21:04;0;1;"Why will Batgirl do to win the day? #thriftedtee #superpowers #badselfie via Instagram http:// ift.tt/1j8wZNh pic.twitter.com/WR2YUiUnLV";;;#thriftedtee #superpowers #badselfie;"463703281404227584";https://twitter.com/writeonerin/status/463703281404227584;https://pbs.twimg.com/media/Bm9nrXGIUAA7KLG.jpg 
simonnash1980;2014-05-06 16:18;1;6;"Strike a #pose ! #selfie #badselfie pic.twitter.com/svF4wZrrNk";Wandsworth, London;;#pose #selfie #badselfie;"463631399522934784";https://twitter.com/simonnash1980/status/463631399522934784;https://pbs.twimg.com/media/Bm8mTKTCYAAwjD5.jpg 
FIappyBirdFans;2014-05-06 14:45;0;0;"ⓒ I'm bored... #badselfie #selfie #hat #korea #yay #lol #flappybird pic.twitter.com/KKFS8WBlrZ";;;#badselfie #selfie #hat #korea #yay #lol #flappybird;"463607867623604224";https://twitter.com/FIappyBirdFans/status/463607867623604224;https://pbs.twimg.com/media/Bm8Q5jSIMAAgVOM.jpg 
hafsah_alya;2014-05-05 18:38;0;0;"#haha #badSelfie pic.twitter.com/CNXhHy3fkS";;;#haha #badSelfie;"463304279608942592";https://twitter.com/hafsah_alya/status/463304279608942592;https://pbs.twimg.com/media/Bm38x-eCAAA7p3A.jpg 
InbalHarding;2014-05-05 17:04;0;1;"#BankHolidayMonday #Badselfie pic.twitter.com/OBgggUW8br";;;#BankHolidayMonday #Badselfie;"463280622786850816";https://twitter.com/InbalHarding/status/463280622786850816;https://pbs.twimg.com/media/Bm3nRWBIUAA9bkM.jpg 
lauragwales;2014-05-05 16:26;0;4;"Waiting for coach home after a brilliant weekend. In London with some of my fav people ever! #badselfie lol pic.twitter.com/02eUjJYuFm";;;#badselfie;"463271121006370816";https://twitter.com/lauragwales/status/463271121006370816;https://pbs.twimg.com/media/Bm3eoAhIIAATXNi.jpg 
Tarzanuh;2014-05-05 11:33;0;0;"My tomboy look. Hair up glasses on and a hoodie! Just horrible. #BadSelfie pic.twitter.com/j71WSzRLdB";;;#BadSelfie;"463197251930959872";https://twitter.com/Tarzanuh/status/463197251930959872;https://pbs.twimg.com/media/Bm2bceRCEAAUMN6.jpg 
SomaAllen;2014-05-05 08:13;1;1;"#BadSelfie #WhyGodWhy ! #Blessed #Feíto #Sarcasmo #Ugly #ButFirst http:// m.youtube.com/watch?v=kdemFf bS5H0 … pic.twitter.com/KNJqMO8PWN";;;#BadSelfie #WhyGodWhy #Blessed #Fe #Sarcasmo #Ugly #ButFirst;"463146860358926337";https://twitter.com/SomaAllen/status/463146860358926337;https://pbs.twimg.com/media/Bm1tnYzIMAAX2BO.jpg 
LoriAlves88;2014-05-04 23:42;0;0;"#BadSelfie #Hometime #Scaring #BankHolidayWeekend pic.twitter.com/HfQohaK7K2";;;#BadSelfie #Hometime #Scaring #BankHolidayWeekend;"463018432607559680";https://twitter.com/LoriAlves88/status/463018432607559680;https://pbs.twimg.com/media/Bmz4wc0IMAASLmj.jpg 
EmilMcm;2014-05-03 23:05;0;1;"Ready and waiting #badselfie pic.twitter.com/YWu3A8MP0i";;;#badselfie;"462646598473113601";https://twitter.com/EmilMcm/status/462646598473113601;https://pbs.twimg.com/media/BmumoUDIAAAjquc.jpg 
SWaltersTV;2014-05-03 04:34;0;4;"Heading back into @CBSBroadcastCtr . A little wind blown I must say. #badselfie pic.twitter.com/d3ou4FXHFd";;@CBSBroadcastCtr;#badselfie;"462367038263291904";https://twitter.com/SWaltersTV/status/462367038263291904;https://pbs.twimg.com/media/BmqoXxbIYAEfwpH.jpg 
cheniece;2014-05-03 02:15;0;1;"Waiting for @lAoMvYe to be home... Party time!! #badselfie pic.twitter.com/RnAnbAgkIi";;@lAoMvYe;#badselfie;"462332032459497472";https://twitter.com/cheniece/status/462332032459497472;https://pbs.twimg.com/media/BmqIiFoIEAEfDCh.jpg 
AntSchmant;2014-05-02 22:15;0;0;"Gizza kiss #badselfie pic.twitter.com/Lh9rn2r5eZ";;;#badselfie;"462271613631987712";https://twitter.com/AntSchmant/status/462271613631987712;https://pbs.twimg.com/media/BmpRlVKIAAAbnGn.jpg 
Merry0077;2014-05-02 04:44;0;0;"Heerlijk gerelaxed in bad. Normaal doe ik niet aan selfies. Maar speciaal voor de selfievolgers: een badselfie . pic.twitter.com/pudR5Q9JTa";;;;"462007101720891392";https://twitter.com/Merry0077/status/462007101720891392;https://pbs.twimg.com/media/BmlhAolIMAAjS96.jpg 
enrico_yoel;2014-05-01 19:59;0;0;"#Badselfie pic.twitter.com/mWS3M3QsrU";;;#Badselfie;"461875136400850944";https://twitter.com/enrico_yoel/status/461875136400850944;https://pbs.twimg.com/media/Bmjo_UJCAAADQPG.jpg 
1957Chevyman;2014-04-28 20:06;0;0;"Showing my #DisneySide :-) #BadSelfie #MagicKingdom pic.twitter.com/lYZZHUw165";;;#DisneySide #BadSelfie #MagicKingdom;"460789687373033472";https://twitter.com/1957Chevyman/status/460789687373033472;https://pbs.twimg.com/media/BmUNx3MIQAE74DQ.jpg 
StuffedTeddy;2014-04-28 04:21;0;0;"Tea~ (n.) A hug in a cup #badselfie #walmart #teddybear pic.twitter.com/mJzEtzX9K1";;;#badselfie #walmart #teddybear;"460551751155068928";https://twitter.com/StuffedTeddy/status/460551751155068928;https://pbs.twimg.com/media/BmQ1YKAIIAAC83B.jpg 
CesarFromMars;2014-04-27 23:55;0;0;"Me + hashu #badselfie #faceslike ARE YOU F*CKING KIDING ME? <$ pic.twitter.com/OB3nAqGku3";;;#badselfie #faceslike;"460484803742015488";https://twitter.com/CesarFromMars/status/460484803742015488;https://pbs.twimg.com/media/BmP4fOwCcAAGThU.jpg 
ElizBoyle;2014-04-27 20:14;0;0;"Right back at you. #badselfie #sssh #sleeping pic.twitter.com/xAqzWaE5Hs";;;#badselfie #sssh #sleeping;"460429292699013120";https://twitter.com/ElizBoyle/status/460429292699013120;https://pbs.twimg.com/media/BmPGAHoCEAEv2j1.jpg 
RickOSheaTips;2014-04-27 02:10;0;0;"Going Bra Shopping #BadSelfie pic.twitter.com/y0XttkmKBQ";;;#BadSelfie;"460156515543154691";https://twitter.com/RickOSheaTips/status/460156515543154691;https://pbs.twimg.com/media/BmLN6aMIUAA3yNb.jpg 
Andinifebriyan;2014-04-26 16:27;0;0;"Badselfie pic.twitter.com/RP6BPU3rdS";;;;"460009769130946560";https://twitter.com/Andinifebriyan/status/460009769130946560;https://pbs.twimg.com/media/BmJIcGYCMAA89eg.jpg 
BullDalton;2014-04-26 01:12;0;0;"#staybeutiful iii were yoouuu #badselfie pic.twitter.com/xLKGYlt5Dk";;;#staybeutiful #badselfie;"459779552890601473";https://twitter.com/BullDalton/status/459779552890601473;https://pbs.twimg.com/media/BmF3EOVIIAAPxN_.jpg 
LpswwwwLong;2014-04-25 05:39;0;0;"#BadSelfie pic.twitter.com/aMYIydJNzr";;;#BadSelfie;"459484288744816640";https://twitter.com/LpswwwwLong/status/459484288744816640;https://pbs.twimg.com/media/BmBqhqfCcAAMnkp.jpg 
TheNMMC;2014-04-25 02:18;1;2;"Bring on the Vikings! Falmouth cinema packed @britishmuseum #vikingslive #badselfie Vikings in Falmouth in 2015! pic.twitter.com/20cksT62bL";;@britishmuseum;#vikingslive #badselfie;"459433747109404672";https://twitter.com/TheNMMC/status/459433747109404672;https://pbs.twimg.com/media/BmA8jwWIUAAk4pJ.jpg 
MarcusThreet;2014-04-25 01:50;0;0;"The main reason I don't have a pic of me is because I'm bad at taking selfies. #BadSelfie #thisiswhyimsingle pic.twitter.com/xT0nCbBIKX";;;#BadSelfie #thisiswhyimsingle;"459426571456352256";https://twitter.com/MarcusThreet/status/459426571456352256;https://pbs.twimg.com/media/BmA2CFHIEAAWLG2.jpg 
Shipra_Raj;2014-04-24 16:24;0;1;"Winged eyes.. #badselfie pic.twitter.com/xdc8ve2GZH";;;#badselfie;"459284313096196096";https://twitter.com/Shipra_Raj/status/459284313096196096;https://pbs.twimg.com/media/Bl-0pOQCMAAUtUv.jpg 
aNYTaxiCab;2014-04-24 05:41;0;0;"selfie w/ Statue of Liberty #newyork #statueofliberty #badselfie pic.twitter.com/gB4T3D4xJB";;;#newyork #statueofliberty #badselfie;"459122314815496194";https://twitter.com/aNYTaxiCab/status/459122314815496194;https://pbs.twimg.com/media/Bl8hUA0IEAA74sS.jpg 
TeelaJayBryant;2014-04-24 01:08;0;0;"Have a #badselfie :) #nosepiercing #blueandwhitehair #creepyfilter pic.twitter.com/UgDGh2dlGg";;;#badselfie #nosepiercing #blueandwhitehair #creepyfilter;"459053641023107072";https://twitter.com/TeelaJayBryant/status/459053641023107072;https://pbs.twimg.com/media/Bl7i2oSIYAAFhZK.jpg 
MBelisle85;2014-04-23 20:22;2;13;"On way to @TrilogyLacrosse clinics at Gillette stadium. Looking fwd to great day @Ryan_Boyle14 @dmadeira44 #badselfie pic.twitter.com/WMWow4RKiy";;@TrilogyLacrosse @Ryan_Boyle14 @dmadeira44;#badselfie;"458981689684135938";https://twitter.com/MBelisle85/status/458981689684135938;https://pbs.twimg.com/media/Bl6hagAIAAA3jL0.jpg 
adri_dance18;2014-04-23 07:29;0;1;"iPhone 5c (I suck at mirror selfies) #BadSelfie pic.twitter.com/KdryqZP1ti";;;#BadSelfie;"458787163933405184";https://twitter.com/adri_dance18/status/458787163933405184;https://pbs.twimg.com/media/Bl3wfk_IUAEtdot.jpg 
etyler220;2014-04-21 10:35;0;2;"This is me. Yes. I'm happy. Haha. If you don't like me when I have fun than fuck off. #Gay #BadSelfie #CrazyGay pic.twitter.com/95znTQvJj3";Canton;;#Gay #BadSelfie #CrazyGay;"458109174539239424";https://twitter.com/etyler220/status/458109174539239424;https://pbs.twimg.com/media/BluH3WqCIAAonRr.jpg 
kellertaylork;2014-04-21 07:00;0;1;"#badselfie @JNance21 @The_Jacuk I love these friends. pic.twitter.com/L2mpiWUSMK";;@JNance21 @The_Jacuk;#badselfie;"458055191238307840";https://twitter.com/kellertaylork/status/458055191238307840;https://pbs.twimg.com/media/BltWxGRCIAACNoM.jpg 
cainamocosplay;2014-04-21 03:34;0;1;"Some more #badselfie thank you @HazardMayers pic.twitter.com/yNGEQPvg6v";;@HazardMayers;#badselfie;"458003285606412288";https://twitter.com/cainamocosplay/status/458003285606412288;https://pbs.twimg.com/media/BlsnjILIUAAf9Nn.jpg https://pbs.twimg.com/media/BlsnjADIYAAL8z_.jpg 
OfficialCH15;2014-04-21 01:23;0;0;"#badSelfie but oh well :O pic.twitter.com/tH3GSUVVT8";;;#badSelfie;"457970317219360768";https://twitter.com/OfficialCH15/status/457970317219360768;https://pbs.twimg.com/media/BlsJk7SIMAANzXa.jpg 
Emi_Dev;2014-04-20 20:22;0;2;"Thanks again for my new amazing pink hair!!!! @BLEACHLONDON #BadSelfie #BleachedHairISAddictive pic.twitter.com/GQHCSQywUj";;@BLEACHLONDON;#BadSelfie #BleachedHairISAddictive;"457894575596519424";https://twitter.com/Emi_Dev/status/457894575596519424;https://pbs.twimg.com/media/BlrEsMOCQAAgIxx.jpg 
MarwoodsFall;2014-04-19 08:48;0;1;"John and Dave pre-show in July. #manly #badselfie pic.twitter.com/WxSlyfw1yL";;;#manly #badselfie;"457357661885849600";https://twitter.com/MarwoodsFall/status/457357661885849600;https://pbs.twimg.com/media/BljcXsyCYAADi4p.jpg 
MarialeDavila26;2014-04-18 10:44;0;0;"#BadSelfie pic.twitter.com/GvOX7f9NNg";;;#BadSelfie;"457024382729080832";https://twitter.com/MarialeDavila26/status/457024382729080832;https://pbs.twimg.com/media/BletQTLCUAAGGDs.jpg 
DylanC181;2014-04-18 03:25;0;0;"I heard a noise.. And I don't look good after a shower :( #badselfie pic.twitter.com/4qsJD2MQJV";;;#badselfie;"456913858398277632";https://twitter.com/DylanC181/status/456913858398277632;https://pbs.twimg.com/media/BldIu69IQAAshID.jpg 
CDetective_SH;2014-04-17 04:56;1;2;"// #badselfie bc I can. Dedicated to @insidesthewolf pic.twitter.com/9WpVeFaUDp";;@insidesthewolf;#badselfie;"456574422371954688";https://twitter.com/CDetective_SH/status/456574422371954688;https://pbs.twimg.com/media/BlYUBBHCYAI91Gt.jpg 
cainamocosplay;2014-04-16 05:02;0;0;"A few more of my #badselfie pic.twitter.com/E2BQeJ7TC7";;;#badselfie;"456213529767739392";https://twitter.com/cainamocosplay/status/456213529767739392;https://pbs.twimg.com/media/BlTLyP-CQAAV13x.jpg https://pbs.twimg.com/media/BlTLyNWIcAATGIn.jpg https://pbs.twimg.com/media/BlTLyULCAAEFNnD.jpg https://pbs.twimg.com/media/BlTLyNcCcAAjD31.jpg 
cainamocosplay;2014-04-16 04:53;0;1;"A #badselfie pic.twitter.com/42gkFHL4kU";;;#badselfie;"456211210481188864";https://twitter.com/cainamocosplay/status/456211210481188864;https://pbs.twimg.com/media/BlTJrSdCUAEdeQa.jpg 
cainamocosplay;2014-04-16 04:51;0;0;"Never take a bad #selfie on your friends phone or they caption you... #badselfie pic.twitter.com/l8fOFJiaOA";;;#selfie #badselfie;"456210844242964480";https://twitter.com/cainamocosplay/status/456210844242964480;https://pbs.twimg.com/media/BlTJV9BIIAAgg5x.jpg 
MyFunkyFaces;2014-04-15 14:20;0;1;"Just a #BadSelfie this morning! #Vampire #HalloweenArt pic.twitter.com/c3WxenhwPn";;;#BadSelfie #Vampire #HalloweenArt;"455991620639666177";https://twitter.com/MyFunkyFaces/status/455991620639666177;https://pbs.twimg.com/media/BlQB9SNIUAAGm8N.jpg 
Absoluedtke;2014-04-14 18:56;0;0;"@ballingswag69 what is this face #badselfie pic.twitter.com/xoe8YHODyf";;@ballingswag69;#badselfie;"455698523015499776";https://twitter.com/Absoluedtke/status/455698523015499776;https://pbs.twimg.com/media/BlL3ZGGCAAAF_NU.jpg 
jpieslak;2014-04-13 22:49;4;6;"That was amazing. Bit hot, but every single person in the crowd deserves a medal too. #londonmarathon #badselfie pic.twitter.com/ZloxRTqkOw";;;#londonmarathon #badselfie;"455394963707404288";https://twitter.com/jpieslak/status/455394963707404288;https://pbs.twimg.com/media/BlHjTnkIUAA8IEG.jpg 
DeadStarKelly;2014-04-13 21:26;0;0;"Lazy Sunday afternoon. #LokiHoodie #CaptainAmerica Pjs. #happydays #badselfie pic.twitter.com/teL6jfRIbG";;;#LokiHoodie #CaptainAmerica #happydays #badselfie;"455373986617364481";https://twitter.com/DeadStarKelly/status/455373986617364481;https://pbs.twimg.com/media/BlHQOhNIcAA3cu0.jpg 
